date,BH,DipLev
2011-09-07,1.1395965622865651,1.104952626160835
2011-09-08,1.1459565231797406,1.111119243123152
2011-09-09,1.1250977451164552,1.0908945755852926
2011-09-12,1.1000470586612154,1.0666054344086027
2011-09-13,1.0987462488768396,1.0653441694706864
2011-09-14,1.1146682475030274,1.080782136535483
2011-09-15,1.1287113469214658,1.0943983232592362
2011-09-16,1.1306126139769266,1.0962417914614826
2011-09-19,1.1189824189848987,1.084965156444772
2011-09-20,1.1430545663936615,1.1083055063342748
2011-09-21,1.1415090132658816,1.1068069382936825
2011-09-22,1.0948990876522804,1.0616139626246675
2011-09-23,1.0824683191594011,1.0495610916824765
2011-09-26,1.075274450157377,1.042585917564634
2011-09-27,1.1054841829636226,1.0718772691749807
2011-09-28,1.0998469424314492,1.0664114017474524
2011-09-29,1.1153132233059655,1.08140750496046
2011-09-30,1.0992576690842197,1.0658400424137235
2011-10-03,1.078409966363005,1.0456261135255858
2011-10-04,1.0612092000547975,1.028948253541437
2011-10-05,1.0565726492532423,1.0244526547005393
2011-10-07,1.0869824982892544,1.053938038972036
2011-10-10,1.1073410400690158,1.07367767749746
2011-10-11,1.1061735687166279,1.0725456974797243
2011-10-12,1.1339815810203184,1.0995083413136297
2011-10-13,1.1291894325208491,1.0948618749722283
2011-10-14,1.1412977131122597,1.1066020617019308
2011-10-17,1.1381733808304877,1.1035727096715804
2011-10-18,1.1202165595532814,1.086161778922598
2011-10-19,1.1428210069741136,1.1080790471622
2011-10-20,1.1323137648026214,1.0978912270025787
2011-10-21,1.1229851779073727,1.0888462307912945
2011-10-24,1.133748130182555,1.0992819874224344
2011-10-25,1.1544846451559232,1.1193881086898354
2011-10-28,1.1920883631939596,1.155848667079175
2011-10-31,1.1845053370744727,1.1484961662887538
2011-11-01,1.169239281011508,1.1336942010177762
2011-11-02,1.1693504687593543,1.133802008638513
2011-11-03,1.170973766445199,1.1353759577889175
2011-11-04,1.1750766377734478,1.1393541011064547
2011-11-08,1.1762218498599095,1.140464498543867
2011-11-09,1.1610335383550094,1.1257379143827013
2011-11-11,1.149425602628908,1.114482861946314
2011-11-14,1.1448669049672024,1.110062749496108
2011-11-15,1.1271101999197626,1.0928458514082755
2011-11-16,1.1186488557413594,1.0846417335825618
2011-11-17,1.0973674773708293,1.0640073128611989
2011-11-18,1.090929663337804,1.0577652095081902
2011-11-21,1.0625879715608075,1.0302851101509245
2011-11-22,1.0701487384143682,1.0376160283610225
2011-11-23,1.0465991951368407,1.014782395345158
2011-11-25,1.0473996600559075,1.0155585259897588
2011-11-28,1.078810198822538,1.0460141788478863
2011-11-29,1.0685365160705944,1.0360528178603399
2011-11-30,1.0745294705304484,1.041863585449522
2011-12-01,1.0978344876281416,1.0644601259244693
2011-12-02,1.12302958785744,1.0888892906710614
2011-12-05,1.1205834574048172,1.0865175230148534
2011-12-07,1.125798206211531,1.091573742539758
2011-12-08,1.0993465975661396,1.0659262674541372
2011-12-09,1.0822348683216374,1.0493347377912816
2011-12-12,1.0595303084950294,1.0273204005806646
2011-12-13,1.067535826339976,1.0350825492737095
2011-12-14,1.059230079859487,1.0270292989484995
2011-12-15,1.055471955698633,1.0233854224237737
2011-12-16,1.034401877481725,1.0029558782941626
2011-12-19,1.025840420897546,0.9946546914974339
2011-12-20,1.0105187709606582,0.9797988224160878
2011-12-21,1.0436415358950535,1.0119146494650333
2011-12-22,1.052692262002471,1.0206902319053555
2011-12-23,1.0482780866966088,1.0164102483059312
2011-12-27,1.0563947922894017,1.0242802046197126
2011-12-28,1.0464545641992125,1.0146421612134966
2011-12-29,1.0332121468634108,1.0018023156961033
2011-12-30,1.0283309613002363,0.9970695190334089
2012-01-03,1.0596859061929436,1.027471268081168
2012-01-04,1.0562057514017058,1.0240969106082842
2012-01-05,1.0562725291994848,1.024161658349254
2012-01-06,1.0571953657902535,1.025056440545193
2012-01-09,1.0546824575398521,1.022619925148015
2012-01-10,1.0784210417050755,1.0456368521753077
2012-01-11,1.0809562092214033,1.048094950152809
2012-01-12,1.0743516135666085,1.041691135368695
2012-01-13,1.0820791620419388,1.049183765009898
2012-01-16,1.083835906741556,1.0508871043613623
2012-01-17,1.1046057563229212,1.0710255468588084
2012-01-18,1.1020484381224522,1.0685459715818635
2012-01-19,1.1159691658691884,1.0820435067542784
2012-01-20,1.1226849492718298,1.088555129159129
2012-01-23,1.1221623451405944,1.0880484122854905
2012-01-24,1.1401970195576503,1.1055348294251648
2012-01-25,1.1470794760002763,1.1122080579802407
2012-01-27,1.1573977858658575,1.1222126894093132
2012-01-30,1.1312908158060762,1.0968993758356242
2012-01-31,1.1561857959816169,1.121037544230931
2012-02-01,1.1642914262323394,1.1288967618949908
2012-02-02,1.1718966030359677,1.1362707399848557
2012-02-03,1.1843385554527026,1.1483344548576482
2012-02-06,1.1922995547657966,1.1560534383900465
2012-02-07,1.1864066041299333,1.1503396344909995
2012-02-08,1.193744995487801,1.1574549374596241
2012-02-09,1.2035740358301437,1.166985173245103
2012-02-10,1.196735989337585,1.160355004569794
2012-02-13,1.1986484403169013,1.1622093167026415
2012-02-14,1.2043967600151362,1.1677828864700268
2012-02-15,1.230170166831378,1.1927727771815055
2012-02-16,1.2279464118744483,1.1906166247667709
2012-02-17,1.237363927251617,1.1997478460184685
2012-02-21,1.2468927389584175,1.2089869801717827
2012-02-22,1.2242549569295882,1.1870373907021354
2012-02-23,1.2193515121004874,1.1822830114591176
2012-02-24,1.2073432353330675,1.1706397884195503
2012-02-27,1.1744095112863684,1.1387072553820332
2012-02-28,1.1953794770975004,1.1590397305406293
2012-02-29,1.197536562838436,1.1611312404952738
2012-03-01,1.1874295531264771,1.1513314856579528
2012-03-02,1.1917881345584163,1.1555575654470087
2012-03-05,1.1742204703986725,1.1385239613706046
2012-03-06,1.1613337669905515,1.1260290160148654
2012-03-07,1.160900199923021,1.1256086294625198
2012-03-09,1.1860507816204668,1.1499946290484655
2012-03-12,1.1918325445084836,1.1556006253267757
2012-03-13,1.2073877538649203,1.1706829535801968
2012-03-14,1.215037449200401,1.1781000968307083
2012-03-15,1.1964913545759652,1.160117806747997
2012-03-16,1.182570626829229,1.146620271575582
2012-03-19,1.1690390561999555,1.1335000630757455
2012-03-20,1.1729974051723613,1.137338077542501
2012-03-21,1.193033459050654,1.1567650318554366
2012-03-22,1.1626792038885652,1.1273335513943081
2012-03-23,1.1737423847992898,1.138060409657613
2012-03-26,1.1528501635462223,1.1178033156088287
2012-03-27,1.1659480585261806,1.1305030322754401
2012-03-28,1.1551851062509984,1.1200672756443002
2012-03-29,1.1516493575858373,1.116639014361048
2012-03-30,1.1776005127841345,1.141801249872474
2012-04-02,1.1825706268292293,1.146620271575582
2012-04-03,1.1915990936707206,1.1553742714355808
2012-04-04,1.1836825043076944,1.1476983477829494
2012-04-09,1.1640022729388675,1.1286163989125475
2012-04-10,1.1660481709319566,1.130600101246455
2012-04-11,1.1623233813790994,1.1269885459517743
2012-04-12,1.1734421561637474,1.1377693080254478
2012-04-13,1.158009318479013,1.122805631323365
2012-04-16,1.162178859023256,1.1268484171009925
2012-04-17,1.176299702999759,1.1405399849345579
2012-04-18,1.1785901271726826,1.1427607798093828
2012-04-19,1.1857950715167775,1.1497466925769473
2012-04-20,1.176555413103449,1.1407879214060765
2012-04-23,1.1564860246171595,1.121328645863096
2012-04-24,1.1613893608644754,1.1260829198252342
2012-04-25,1.1567973285947728,1.121630486144983
2012-04-26,1.1539064471507643,1.118827488005828
2012-04-27,1.15426226966023,1.1191724934483613
2012-04-30,1.1670599360046459,1.1315811084828078
2012-05-02,1.1650585565434093,1.1296405713095465
2012-05-03,1.1537730001369917,1.118698097804768
2012-05-04,1.1311908119820857,1.0968024121454891
2012-05-07,1.1372616195817893,1.1026886661253628
2012-05-08,1.1118664031227243,1.0780654687176205
2012-05-09,1.1062735725406185,1.0726426611698592
2012-05-10,1.1042500423952406,1.0706806466971543
2012-05-11,1.0960665590046688,1.0627459426424029
2012-05-14,1.0913744143291904,1.0581964399911368
2012-05-15,1.0991575566784437,1.065742973442708
2012-05-16,1.080355751950318,1.047512746888478
2012-05-17,1.0830131825565628,1.0500893911364377
2012-05-18,1.0877386618400382,1.054671215017749
2012-05-22,1.080856096815627,1.0479978811817934
2012-05-23,1.0753300440313,1.0426398213750017
2012-05-24,1.0943987427869712,1.0611288283313516
2012-05-25,1.0941763672912783,1.0609132130898782
2012-05-28,1.108686368385244,1.074982107596022
2012-05-29,1.1096759827737914,1.0759416375329307
2012-05-30,1.1009254853019166,1.0674571567247737
2012-05-31,1.0950325346660532,1.0617433528257267
2012-06-01,1.076653221663387,1.0439227741741204
2012-06-04,1.078109737727462,1.0453350118934197
2012-06-05,1.0814787047708532,1.0486015617455668
2012-06-06,1.1112326112436421,1.0774509442232447
2012-06-07,1.122918400109593,1.0887814830503235
2012-06-08,1.1270768653117653,1.0928135301782291
2012-06-11,1.1239080144981406,1.0897410129872322
2012-06-12,1.1376507766992514,1.1030659927979407
2012-06-13,1.1388850258494183,1.1042627205566462
2012-06-14,1.124052536853984,1.089881141838014
2012-06-15,1.1427987477081862,1.1080574645818755
2012-06-18,1.126165104063067,1.091929486632012
2012-06-19,1.1349711954088653,1.1004678712505374
2012-06-20,1.1386848010378665,1.1040685826146164
2012-06-21,1.1485694352541325,1.113652722210464
2012-06-22,1.144355376178037,1.10956677127219
2012-06-25,1.137372807329635,1.102796473746099
2012-06-26,1.1387403949117896,1.1041224864249848
2012-06-27,1.143432539587268,1.1086719890762509
2012-06-28,1.1450447619310418,1.1102351995769335
2012-06-29,1.1738979824972031,1.138211277158116
2012-07-02,1.1738313132812093,1.138146634698026
2012-07-03,1.1759105458822956,1.140162658261979
2012-07-04,1.1791571412539847,1.143310556562788
2012-07-05,1.1846609347723855,1.1486470337892563
2012-07-06,1.1823594352573914,1.1464155002647096
2012-07-09,1.1730640743883547,1.137402720002591
2012-07-10,1.1886748776187144,1.1525389520663802
2012-07-11,1.1799910493628334,1.1441191137183135
2012-07-12,1.1641913138265627,1.1287996929239754
2012-07-13,1.162412309861019,1.1270747709921878
2012-07-16,1.1557410449902303,1.1206063137479838
2012-07-17,1.1547626145255383,1.1196576277416765
2012-07-18,1.1599772547504672,1.1247137419857016
2012-07-19,1.1658480547021892,1.1304060685853048
2012-07-20,1.157486714347777,1.1222989144497264
2012-07-23,1.1381067116144925,1.1035080672114896
2012-07-24,1.1403860604453453,1.1057181234365927
2012-07-25,1.1362498545090993,1.1017076588890102
2012-07-26,1.1214396247795912,1.0873476627507013
2012-07-27,1.1340816934260929,1.0996054102846438
2012-07-30,1.1563080590715331,1.121156090501389
2012-07-31,1.1628014669784814,1.132898339696057
2012-08-01,1.1653587851789504,1.1348234435777496
2012-08-02,1.1625234976088652,1.132062447698422
2012-08-03,1.159843916318479,1.1294530782012542
2012-08-06,1.1747096313401253,1.1439292739674531
2012-08-07,1.186751351297327,1.1556554704678144
2012-08-08,1.1870403960090137,1.1559369414784904
2012-08-09,1.1836936882315485,1.152677925892069
2012-08-10,1.1831265655684604,1.1521256632742025
2012-08-13,1.189241891700017,1.1580807524256935
2012-08-14,1.1964580199679673,1.16510779991912
2012-08-16,1.1925887080592668,1.161339873748783
2012-08-17,1.1933335791044104,1.1620652272924483
2012-08-21,1.2054975621515291,1.173910483281172
2012-08-22,1.2036852235779885,1.1721456325527
2012-08-23,1.204241162317221,1.1726870042937447
2012-08-24,1.1978701260819746,1.166482905288707
2012-08-27,1.1897644958312523,1.158589663009609
2012-08-29,1.175877102692513,1.145066154623647
2012-08-30,1.181936834950146,1.1509671066010334
2012-08-31,1.1693615441014233,1.1387213201132713
2012-09-03,1.1683052604968818,1.1376927138052866
2012-09-04,1.1728083642846643,1.1420778249077481
2012-09-05,1.1620676712754083,1.1316185651654331
2012-09-06,1.1648917749216379,1.134368670167939
2012-09-07,1.1879521572577116,1.1568248122811373
2012-09-10,1.1926998958071133,1.161448148096992
2012-09-11,1.1986039217850475,1.1671974736922188
2012-09-12,1.2077213171084589,1.1760759702453507
2012-09-13,1.2086886722310803,1.1770179782221022
2012-09-14,1.2403326618354744,1.2078328154276952
2012-09-17,1.2475265308374985,1.2148381869041462
2012-09-18,1.2453138512226396,1.2126834850801214
2012-09-20,1.235129096952616,1.2027655970788511
2012-09-21,1.2655722805966252,1.2324110924711213
2012-09-24,1.260780132097156,1.2277445103579838
2012-09-25,1.2617363032959217,1.2286756274579134
2012-09-26,1.2594125445150013,1.2264127570223478
2012-09-27,1.2563103629173706,1.2233918604126515
2012-09-28,1.2682741211529378,1.2350421379852645
2012-10-01,1.2717209413361785,1.238398642779741
2012-10-03,1.2744895596902697,1.2410947163448105
2012-10-04,1.287020440588925,1.2532972565352902
2012-10-05,1.2779808984053633,1.2444945731732382
2012-10-08,1.2622033135532338,1.2291304008677244
2012-10-09,1.2685632744464095,1.2353237147326086
2012-10-10,1.2568996362645997,1.223965693310825
2012-10-11,1.269330404757479,1.236070744293249
2012-10-12,1.2622143888953041,1.2291411860078778
2012-10-15,1.2647050378797793,1.231566573702425
2012-10-16,1.2559767996738307,1.2230670373680244
2012-10-17,1.2587008994960693,1.2257197588991429
2012-10-18,1.2716987906520367,1.2383770724994334
2012-10-19,1.2640379113927003,1.230916927613171
2012-10-22,1.2713540434846415,1.2380413585779846
2012-10-23,1.2656278744705478,1.232465229645225
2012-10-25,1.268718872144323,1.2354752353780996
2012-10-29,1.2598906301143835,1.2268783155723118
2012-10-30,1.2448357656232563,1.212217926530156
2012-10-31,1.2496836165784337,1.2207407923558837
2012-11-01,1.2553207485288223,1.2314390693193893
2012-11-02,1.2670289052424846,1.254092269176679
2012-11-05,1.2684743459644887,1.254895905505228
2012-11-06,1.2729662658284155,1.2593397414117502
2012-11-07,1.2809051144573682,1.2671936082799238
2012-11-08,1.2761573759079665,1.262496692110505
2012-11-09,1.2644826623840861,1.2509469510805242
2012-11-12,1.2639156483027831,1.2503860066268546
2012-11-15,1.2521964162470502,1.23879222361564
2012-11-16,1.2395320883346224,1.2262634615686647
2012-11-19,1.2389428149873931,1.2241681008342198
2012-11-20,1.23897614959539,1.2239182173574785
2012-11-21,1.2485938897841105,1.2426042255804075
2012-11-22,1.2514736958860482,1.2480156951949495
2012-11-23,1.2512179857823584,1.24718377930443
2012-11-26,1.2532860344595889,1.250984846727666
2012-11-27,1.2736445762393502,1.2913044940371305
2012-11-29,1.2953372624114845,1.3126523112904682
2012-11-30,1.3075345800666003,1.3250126730866887
2012-12-03,1.30555545987129,1.3230070975705028
2012-12-04,1.309624888009757,1.327130922621011
2012-12-05,1.3121266123363027,1.3296660880290827
2012-12-06,1.3188868056890117,1.336516646325139
2012-12-07,1.3136609815402271,1.3312209674727224
2012-12-10,1.3139945447837666,1.331558989527132
2012-12-11,1.3117485305609107,1.32928295235413
2012-12-12,1.3093469186401407,1.3268492375756695
2012-12-13,1.3012302130473479,1.3186240342517035
2012-12-14,1.307478986192677,1.3249563360776202
2012-12-17,1.3026533945034258,1.320066239677207
2012-12-18,1.3113037795695248,1.328832256281584
2012-12-19,1.318597760977325,1.3362237378912722
2012-12-20,1.3156623610014637,1.3332490997991797
2012-12-21,1.3003852295964284,1.3177677557271543
2012-12-24,1.3021753089040426,1.3195817634058638
2012-12-26,1.3132607490806936,1.330815385020719
2012-12-27,1.3053664189835936,1.322815529733026
2012-12-28,1.313872281693849,1.3314350921204696
2012-12-31,1.313149561332847,1.3307027110025822
2013-01-02,1.3327519395618241,1.3505671183934065
2013-01-03,1.3363655413668347,1.3542290239828434
2013-01-04,1.337844316696836,1.355727566417415
2013-01-07,1.3316733966913563,1.3494741584108383
2013-01-08,1.3346310559331438,1.3524713533132025
2013-01-09,1.3279152725305023,1.3456657986044682
2013-01-10,1.3272814806514204,1.345023534694446
2013-01-11,1.3234232440847906,1.3411137242584645
2013-01-14,1.3396010613964535,1.3575077938973283
2013-01-15,1.3468394489303301,1.3648429384979481
2013-01-16,1.3346643905411406,1.352505133511999
2013-01-17,1.3429701370216296,1.3609219046734413
2013-01-18,1.3485739343640213,1.3666006091675895
2013-01-21,1.3525544340205684,1.3706343170102329
2013-01-22,1.3450381856988605,1.3630175973974925
2013-01-23,1.3463279201411655,1.3643245719945878
2013-01-24,1.3385559617157676,1.3564487241467775
2013-01-25,1.3508532831948743,1.3689104265393885
2013-01-28,1.3508866178028711,1.3689442067381852
2013-01-29,1.3453494896764735,1.3633330626416307
2013-01-30,1.3466504080426343,1.3646513706604722
2013-01-31,1.341980522633082,1.3599190618987382
2013-02-01,1.3340083393961326,1.3518403127917056
2013-02-04,1.3314176865876666,1.3492150301757688
2013-02-05,1.3246685685770283,1.3423756952682377
2013-02-06,1.3251800973661931,1.3428940617715983
2013-02-07,1.3206435503886287,1.3382968738050516
2013-02-08,1.3127937388233812,1.3303421321379014
2013-02-11,1.311537338989073,1.3267874284713108
2013-02-12,1.3170188732415473,1.337535744719679
2013-02-13,1.3193427406042526,1.3419108837977425
2013-02-14,1.311337222759306,1.3252798420011183
2013-02-15,1.3092134716263673,1.3206453406757959
2013-02-18,1.3116151921289223,1.3251500820090034
2013-02-19,1.32084377520018,1.3434559077462582
2013-02-20,1.3215886462453232,1.3446246270916766
2013-02-21,1.3013969946691166,1.3031905940777584
2013-02-22,1.3009633190198013,1.3019859069551782
2013-02-25,1.301952933408349,1.303630861754677
2013-02-26,1.2811830838269838,1.2617013731478652
2013-02-27,1.2890884892661545,1.2769463254873927
2013-02-28,1.2659947723220837,1.2308645685369728
2013-03-01,1.271921166147729,1.2420709671999208
2013-03-04,1.2672067622063243,1.2325430647147917
2013-03-05,1.2862754609619955,1.2693193182389826
2013-03-06,1.2939140809554057,1.2840677643972125
2013-03-07,1.30385420046381,1.3034655125186576
2013-03-08,1.3221780281743378,1.3211321450132911
2013-03-11,1.3214330485474095,1.3203877546879776
2013-03-12,1.3151509407940836,1.314110616273557
2013-03-13,1.3011635438313534,1.3001342837685916
2013-03-14,1.3140057287076217,1.312966310084797
2013-03-15,1.3059223577228256,1.3048893332930804
2013-03-18,1.2976166112423366,1.2965901569114728
2013-03-19,1.2777585229096693,1.2767477769325637
2013-03-20,1.2662950009576264,1.2652933229761465
2013-03-21,1.2583673362525294,1.257371929295711
2013-03-22,1.2567217793007586,1.2557276740296963
2013-03-25,1.2528302081261318,1.2518391812066036
2013-03-26,1.2545536182177521,1.2535612280282589
2013-03-28,1.2636598296173076,1.2626602361367592
2013-04-01,1.2685187559145557,1.267515318875056
2013-04-02,1.278236608509052,1.2772254843516502
2013-04-03,1.2615139278002274,1.2605160317934894
2013-04-04,1.2396877946143205,1.2387071637448661
2013-04-05,1.234906721456922,1.2339298725622097
2013-04-08,1.2326162972839985,1.2316412601846896
2013-04-09,1.2219756080987334,1.2210089881092263
2013-04-10,1.2361187113411625,1.2351409037254728
2013-04-11,1.24396852290641,1.242984505850268
2013-04-12,1.2294140032805918,1.2284414992935444
2013-04-15,1.2382756885003132,1.2372961746498796
2013-04-16,1.2650831196551704,1.264082400308776
2013-04-17,1.265027525781247,1.2640268504113032
2013-04-18,1.2860197508583053,1.285002469997835
2013-04-22,1.29742757035464,1.296401265560886
2013-04-23,1.2979835090938725,1.2969567645356137
2013-04-25,1.3156401017355366,1.3145993902737807
2013-04-26,1.3056666476191354,1.304633825463884
2013-04-29,1.3129271858371534,1.3118886203746465
2013-04-30,1.3187312079910964,1.3176880513699802
2013-05-02,1.3341084518019075,1.3330531313117644
2013-05-03,1.3217999463989452,1.3207543623121187
2013-05-06,1.3278151601247257,1.3267648178203129
2013-05-07,1.3439373835624653,1.3428742880874107
2013-05-08,1.349663552576559,1.348595927527104
2013-05-09,1.345405083550396,1.34434082707987
2013-05-10,1.3553230523746589,1.3542509504881874
2013-05-13,1.3299055766496677,1.3288535807620032
2013-05-14,1.3332300251612064,1.3321753995333376
2013-05-15,1.3668865781506927,1.3658053291625196
2013-05-16,1.3720345491596277,1.3709492279693176
2013-05-17,1.3759038610683283,1.3748154791342424
2013-05-20,1.3691436677156195,1.3680606333007346
2013-05-21,1.359626039932675,1.3585505342517572
2013-05-22,1.355267458500736,1.3541954005907149
2013-05-23,1.3269256581419544,1.325876019460749
2013-05-24,1.330594853820888,1.3295423126939505
2013-05-27,1.3527434749082636,1.351673413546273
2013-05-28,1.358992248053593,1.357917243721389
2013-05-29,1.357446694925813,1.3563729131732891
2013-05-30,1.3618386109657488,1.3607613550736364
2013-05-31,1.3311286418759791,1.3300756785064036
2013-06-03,1.3207547381364746,1.3197099808412736
2013-06-04,1.3163406714123973,1.315299405778652
2013-06-05,1.3173191018770893,1.3162770622749937
2013-06-06,1.3167742384799275,1.3157326298814034
2013-06-07,1.307790290170289,1.3067557881489855
2013-06-10,1.30712316368321,1.3060891893793125
2013-06-11,1.2872872260346842,1.2862689425626777
2013-06-12,1.2809273737232936,1.2799141210885097
2013-06-13,1.2673402092200967,1.2663377044469908
2013-06-14,1.291645807466623,1.29062407622372
2013-06-17,1.3009077251458778,1.3081550475578914
2013-06-18,1.2928022034769404,1.2915162719829996
2013-06-19,1.2947257297983277,1.2950263688214878
2013-06-20,1.257733544373447,1.2206907840096297
2013-06-21,1.2603464564478393,1.2226163952221911
2013-06-24,1.2431346147975613,1.2059198117661571
2013-06-25,1.2473264146077305,1.2099861247606383
2013-06-26,1.2427899762119512,1.205585490371403
2013-06-27,1.2636154196672398,1.225787497903498
2013-06-28,1.2991621643701161,1.2602701059579546
2013-07-01,1.311759714484765,1.2724905325168645
2013-07-02,1.302575541363575,1.2635812992048012
2013-07-03,1.283306726378137,1.244889320505471
2013-07-04,1.2979946930177277,1.259137584333381
2013-07-05,1.3048771494603537,1.2658140057594964
2013-07-08,1.2923462685616984,1.2536582525894897
2013-07-09,1.3028980292650432,1.2638941330240887
2013-07-10,1.293491589229945,1.2547692866385969
2013-07-11,1.3198208262036342,1.2803103246865386
2013-07-12,1.3362543536189868,1.2962518937261902
2013-07-15,1.3411020959923794,1.3009545128157283
2013-07-16,1.3243016707254904,1.284657029474604
2013-07-17,1.3283155049900344,1.2885507045465894
2013-07-18,1.3427143183361536,1.3025184712496634
2013-07-19,1.340746382064699,1.3006094476332413
2013-07-22,1.3413244714880725,1.3011702312204092
2013-07-23,1.3515537442899486,1.3110932778357203
2013-07-24,1.3321404069486673,1.292261103239598
2013-07-25,1.3136832408061516,1.2743564756511019
2013-07-26,1.3089466861806056,1.2697617157639043
2013-07-29,1.2968160377414837,1.2579942135898219
2013-07-30,1.279782053055046,1.2414701627250315
2013-07-31,1.276880096268967,1.2386550796764495
2013-08-01,1.2737335047212688,1.2356026853164683
2013-08-02,1.2626258052786916,1.2248275088701677
2013-08-05,1.2642936214963887,1.2264453969052727
2013-08-06,1.2324605910042987,1.1955653283414842
2013-08-07,1.2273126199953637,1.1905714683393769
2013-08-08,1.2376641558871568,1.2006131179447614
2013-08-12,1.2480602103108027,1.2106979533635833
2013-08-13,1.2673846191701639,1.2294438616640837
2013-08-14,1.276946765484961,1.2387197530653529
2013-08-16,1.224810895668818,1.1881446362867194
2013-08-19,1.2041077153034465,1.168061231744698
2013-08-20,1.2011501646434442,1.1651922190949457
2013-08-21,1.1791571412539825,1.143857584607025
2013-08-22,1.2027067931132949,1.1667022479277105
2013-08-23,1.2167831185579452,1.1803571808114965
2013-08-26,1.2178394021624868,1.1813818432337297
2013-08-27,1.175799358134447,1.1406003209613487
2013-08-28,1.1752544947372852,1.14007176873738
2013-08-29,1.2028401315452828,1.1668315947055172
2013-08-30,1.216794193900016,1.1803679245992298
2013-09-02,1.234350782717689,1.1973989347812701
2013-09-03,1.187807634901867,1.1522491148141054
2013-09-04,1.211523959801164,1.1752554616070492
2013-09-05,1.243735072068646,1.2065022935912957
2013-09-06,1.263181744017924,1.2253668048818693
2013-09-10,1.3112927042274527,1.2720375028007844
2013-09-11,1.31493964064046,1.2755752635712971
2013-09-12,1.301052356083506,1.26210371239774
2013-09-13,1.3010300968175796,1.2620821194910217
2013-09-16,1.2987951579367945,1.2599140863252296
2013-09-17,1.3009411683356593,1.2619958531953999
2013-09-18,1.3118931614985374,1.2726199846259232
2013-09-19,1.3599484192523577,1.3192366476124158
2013-09-20,1.336943739371992,1.296920641846951
2013-09-23,1.3097360757576015,1.2705274739680197
2013-09-24,1.3103365330286867,1.2711099557931584
2013-09-25,1.3062003270924407,1.2670975723998474
2013-09-26,1.3080682595399045,1.2689095859329147
2013-09-27,1.2971607849088789,1.2583286403158285
2013-09-30,1.2753901370151104,1.2372097242325883
2013-10-01,1.2853414404473704,1.2468631228420488
2013-10-03,1.3141725103293904,1.2748310982739004
2013-10-04,1.3136387222742993,1.274313289837665
2013-10-07,1.3133830121706094,1.2740652347385326
2013-10-08,1.3183308669497775,1.2788649692426777
2013-10-09,1.3359097150333767,1.2959175723314365
2013-10-10,1.3389117842252318,1.2988297707946257
2013-10-11,1.355645540276127,1.3150625807468466
2013-10-14,1.3593147359550606,1.3186219344240777
2013-10-15,1.354055468616494,1.3135201098883778
2013-10-17,1.3444489123516292,1.3042011380049239
2013-10-18,1.3763597959835687,1.335156729076601
2013-10-21,1.379828875432736,1.3385219572558702
2013-10-22,1.3793506812515681,1.338058078420805
2013-10-23,1.3739136655309463,1.3327838266251137
2013-10-24,1.3708004085912449,1.3297637689595843
2013-10-25,1.3664751617673028,1.325568003856044
2013-10-28,1.356735158488665,1.3161195798635312
2013-10-29,1.3833756994399677,1.3419626026117757
2013-10-30,1.3902249298563818,1.3486067926746919
2013-10-31,1.4007765819779419,1.3588425677780387
2013-11-01,1.4025667698673412,1.3605791641344696
2013-11-05,1.3905473091760658,1.3489195211627276
2013-11-06,1.3820970403397335,1.3407222217848618
2013-11-07,1.375892785726257,1.3347036993605215
2013-11-08,1.3655523251765345,1.32467279354287
2013-11-11,1.3517761197856417,1.311308996240401
2013-11-12,1.3382668084222944,1.2982041031560498
2013-11-13,1.3319402907189006,1.292066977741636
2013-11-14,1.346739336524553,1.3064229954406341
2013-11-18,1.3762819428437194,1.3350812065687125
2013-11-19,1.3794730529232704,1.3381767867421308
2013-11-20,1.361582900862058,1.3208221989530695
2013-11-21,1.334041674004128,1.2941054534671173
2013-11-22,1.3332412090850614,1.2933289514752686
2013-11-25,1.35990400930229,1.3191935671302313
2013-11-26,1.3473953876695612,1.3070594068669432
2013-11-27,1.3469506366781754,1.306627970057582
2013-11-28,1.354678185153506,1.3141241846202356
2013-11-29,1.3734133206656376,1.3322984602145826
2013-12-02,1.3826974976108186,1.341304703610001
2013-12-03,1.3791394896797313,1.33785320913511
2013-12-04,1.3700443536222464,1.3290303474499208
2013-12-05,1.3878677278856801,1.3463201565188267
2013-12-06,1.3920483437719937,1.3503756203943225
2013-12-09,1.4151753953240613,1.372810334481113
2013-12-10,1.408270679615509,1.3661123201482788
2013-12-11,1.4027223675652556,1.360730103818995
2013-12-12,1.3869670419790525,1.3454464337811185
2013-12-13,1.371700985916088,1.3306373863660406
2013-12-16,1.3686545067741656,1.3276821074206666
2013-12-17,1.365174243401143,1.3243060301224123
2013-12-18,1.38254179133112,1.3411536585942236
2013-12-19,1.3713118287986257,1.3302598791578495
2013-12-20,1.3952394538515451,1.353471200567741
2013-12-23,1.3975188026823981,1.355682314215718
2013-12-24,1.3939385354853844,1.3522092268341086
2013-12-26,1.3962734781901607,1.354474270083256
2013-12-27,1.4040343612734878,1.362002821340361
2013-12-30,1.3989865026703285,1.3571060767528609
2013-12-31,1.4018551248484108,1.3598888231069912
2014-01-02,1.3834312933138921,1.3420165322129465
2014-01-03,1.3812075383569626,1.3398593481661396
2014-01-06,1.3768268062408824,1.3356097587926816
2014-01-07,1.370333398333934,1.329310739243505
2014-01-08,1.373079757422099,1.331974882607562
2014-01-09,1.3716899105740181,1.3306266425783078
