date,BH,REG,REG100,LEV,EQRISK
2017-06-02,2.1467018476719755,1.8118393286018866,2.2588892156344107,1.5374656348364695,2.8139149151735294
2017-06-05,2.1515050715135153,1.8158933009174265,2.263943457585942,1.5428702045802902,2.8239939532032063
2017-06-06,2.1430660951828235,1.8087707145994107,2.2550634574848254,1.5324644835365422,2.8049000636848493
2017-06-07,2.1490146396926098,1.813791349813592,2.2613228749518806,1.5391332425116664,2.8174817418760227
2017-06-08,2.145312000823894,1.8106662829910967,2.2574267349178085,1.5342007821231503,2.8088370972487433
2017-06-09,2.149981886233446,1.8146077162433514,2.2623406701255906,1.5396255231905904,2.8186116442408897
2017-06-12,2.1384518036471944,1.804876203171588,2.250208021505707,1.5250378472825217,2.792736472175215
2017-06-13,2.1363392364381113,1.803093173843187,2.2479850508164727,1.5221943130843154,2.787614670216136
2017-06-14,2.1388409607646572,1.8052046559426091,2.250617516106356,1.5249655617005902,2.7926076809792297
2017-06-15,2.129923573089228,1.7976782853307542,2.241234102721072,1.5135939782128387,2.772568244715383
2017-06-16,2.132147328046157,1.7995551583080183,2.2435740718676347,1.5161292393854782,2.7769431537408034
2017-06-19,2.1476024249968177,1.8125994255000037,2.2598368574362464,1.5367568320521658,2.810255784737704
2017-06-20,2.146701847671975,1.811839328601887,2.2588892156344107,1.5351863154121173,2.8077847342144624
2017-06-21,2.142276488442257,1.8081042780617809,2.254232585627706,1.5286851578189413,2.7975738395009264
2017-06-22,2.1414760235231904,1.8074286771053163,2.253390288139988,1.5272083577074993,2.795328564495784
2017-06-23,2.129234295918007,1.7970965280231528,2.240508803690682,1.5093000486811303,2.7680073617102985
2017-06-27,2.1151023765994332,1.7851690369103148,2.225638345466798,1.488876025051191,2.7366744017283495
2017-06-28,2.110621423495792,1.781387064545777,2.2209232162314287,1.4821834687903472,2.7264598030859806
2017-06-29,2.113478861750018,1.7837987730062108,2.2239299851797174,1.4858144304372582,2.732180166900093
2017-06-30,2.117214943808516,1.7869520662387157,2.2278613161560323,1.4906842531693973,2.739811384925739
2017-07-03,2.1381403910877954,1.80461336763942,2.2498803344201437,1.5197660412658995,2.784800273026044
2017-07-04,2.137762309312403,1.8042942625756098,2.2494824939627054,1.5188365656087475,2.7834856055505175
2017-07-05,2.143165990425028,1.8088550272526862,2.2551685732863307,1.5261232128787663,2.7948121701519693
2017-07-06,2.151382808423597,1.8157901095613525,2.2638148049854028,1.5374317682667078,2.8123147774133193
2017-07-07,2.1494370228362834,1.8141478457062463,2.2617673319821603,1.5342541947442265,2.807551190468681
2017-07-10,2.172842043757967,1.833901933791951,2.286395507249734,1.5672711585952643,2.8583922234346137
2017-07-11,2.1761776761933618,1.8367172432578474,2.289905460969578,1.5716715277843227,2.8652596082611357
2017-07-12,2.182860016406221,1.8423572098968506,2.296937022552477,1.5809162536771686,2.8795311313552694
2017-07-13,2.199671734178751,1.8565464795779931,2.314627326408059,1.6048599410414024,2.916265139910379
2017-07-14,2.1984818949786518,1.8555422425621309,2.3133753058070807,1.6027175681127688,2.913105545606727
2017-07-17,2.2050643399493053,1.8610978965478586,2.320301751588474,1.6118885362094926,2.9272407402154648
2017-07-18,2.1853174393644843,1.8444313011674287,2.2995228712695184,1.582603044379613,2.88271107915171
2017-07-19,2.201428370296583,1.8580290992570057,2.3164757649262766,1.6042284763405628,2.917891503719733
2017-07-20,2.195579938192572,1.8530929599844763,2.3103216917733387,1.5960688914635421,2.9043640803052675
2017-07-21,2.2049086336696058,1.8609664787817746,2.3201379080456923,1.6080286513041109,2.9245760932684397
2017-07-24,2.2162832271397286,1.8705667573758311,2.332106941635406,1.6226569597628064,2.949397074234666
2017-07-25,2.2158717021745544,1.8702194259020113,2.331673910235725,1.6216517793125467,2.9479608487327016
2017-07-26,2.228347097781071,1.8807487932774887,2.3448012742555093,1.6394009270540704,2.9753130206840908
2017-07-27,2.2283247299333597,1.88072991457469,2.3447777374564764,1.6389451535329196,2.974741682617577
2017-07-28,2.226979401617131,1.8795944430811207,2.3433621018253286,1.636543416920437,2.971204933410466
2017-07-31,2.2409000207820826,1.8913435946034434,2.358010217277767,1.656581021744059,3.0018703591016065
2017-08-01,2.249250394376209,1.8983913992637713,2.3667969842331997,1.6684997241937563,3.020127243263062
2017-08-02,2.2418785598285593,1.8921694920287901,2.359039895107299,1.6571324655682556,3.0029776195303284
2017-08-03,2.22679046931122,1.879434982193404,2.343163295852915,1.634399661272685,2.968515825760744
2017-08-04,2.2385207767090236,1.8893354871484722,2.355506633101034,1.6503530887969604,2.994253284238702
2017-08-07,2.236519397247787,1.8876463014689346,2.3534006608691276,1.6471624994432448,2.989233669057848
2017-08-08,2.218984959114255,1.872847048070181,2.3349498670409123,1.6208266969752008,2.949358448381495
2017-08-09,2.203307486667901,1.8596150935804692,2.3184530845576443,1.5987445640692255,2.9138527265017355
2017-08-10,2.1837829615787734,1.843136185497766,2.297908201153345,1.573023265071319,2.8699856019908103
2017-08-11,2.159443920142465,1.822593774103935,2.272297193141693,1.5419741097231752,2.8157726369980915
2017-08-14,2.177979048006615,1.838237620342457,2.291800973085861,1.5406233109411216,2.8558614929805004
2017-08-16,2.2009169500892014,1.8575974551299101,2.315937617725089,1.5638731534590669,2.905864602626687
2017-08-17,2.2024403525328404,1.858883223092362,2.317540633698052,1.565256137871096,2.908732878279522
2017-08-18,2.1875967881953353,1.8463550959691242,2.3019213396447453,1.5488130987765294,2.875306283460005
2017-08-21,2.169128329547179,1.8307675192622446,2.2824877130724515,1.529028924272417,2.834042933596677
2017-08-22,2.171618978531654,1.8328696536544555,2.2851085242191242,1.5278855028893288,2.839010569386444
2017-08-23,2.1909545713148706,1.849189100849442,2.30545460165101,1.5278855028893288,2.880958021130705
2017-08-24,2.19196633638756,1.850043041396422,2.306519241910174,1.5276441705500226,2.8826872740543417
2017-08-28,2.2043637702724426,1.8605066082446693,2.3195645699022616,1.5398614981977266,2.9095588595878636
2017-08-29,2.1784014311502897,1.8385941162351112,2.292245430116141,1.514221680773239,2.8515090416527853
2017-08-30,2.1980484364929045,1.8551763989622652,2.31291919463359,1.5131590762934668,2.894192902329934
2017-08-31,2.2054980155986184,1.8614639234360997,2.3207580912745756,1.5186601162955151,2.910156363107356
2017-09-01,2.2180622311052707,1.8720682557576418,2.3339789169526552,1.529668486310783,2.9374839628471325
2017-09-04,2.204374845614513,1.86051595595188,2.3195762240454716,1.5176142288859875,2.9065321408435567
2017-09-05,2.2131254516681733,1.8679015610904404,2.3287841397447635,1.5251465566195985,2.9253966330784027
2017-09-06,2.2051199338232266,1.8611448183722896,2.3203602508171373,1.5179903675924507,2.907115660752173
2017-09-07,2.208166521546934,1.8637161710088168,2.323566054250451,1.5205455063919715,2.913350564610343
2017-09-08,2.2092560311776874,1.8646357287946502,2.3247125020246995,1.5213797740264305,2.915253884392528
2017-09-11,2.225100285245811,1.8780084487576572,2.34138478219396,1.535803769413692,2.949849542387793
2017-09-12,2.2444469533710985,1.894337243659855,2.3617425137690566,1.553916347591414,2.9923993272884175
2017-09-13,2.2413892903053205,1.8917565433161168,2.3585250561925326,1.5505785483881005,2.985029992669187
2017-09-14,2.243012587991165,1.893126623931844,2.3602331879670007,1.5520305402000327,2.9881371528270204
2017-09-15,2.2427459111271895,1.8929015458052738,2.359952574479503,1.5514306251642203,2.987017179718507
2017-09-18,2.257800558454747,1.9056078292306504,2.3757939827916434,1.5677061202449367,3.0201614884233265
2017-09-19,2.256566417886365,1.9045662013859441,2.3744953456178233,1.566025210253634,3.016860447372128
2017-09-20,2.255143345012072,1.9033651126535212,2.3729979024715906,1.5638538448141368,3.0131373723347097
2017-09-21,2.250862616719983,1.8997521321722879,2.3684934618644573,1.558313358448044,3.003005699498656
2017-09-22,2.215838476148342,1.8701913827803784,2.331638947806093,1.513569164679955,2.924017921970725
2017-09-25,2.195424231912872,1.8529615422183927,2.3101578482305567,1.4925467337230194,2.8782723941319555
2017-09-26,2.195179705733038,1.8527551595062444,2.3099005430294794,1.4914459276517897,2.8772299060976003
2017-09-27,2.1649922321927186,1.8272766088398844,2.2781354618648892,1.4914459276517897,2.810288208918108
2017-09-28,2.172375142082439,1.8335078637820768,2.276996394133957,1.4914459276517897,2.807928795048553
2017-09-29,2.176744690274664,1.8371958092093748,2.276996394133957,1.4914459276517897,2.807928795048553
2017-10-03,2.1925111997847226,1.850502911933528,2.292350544552449,1.4914459276517897,2.8392300208372316
2017-10-04,2.2048308891115407,1.860900861542922,2.3052312297411133,1.4914459276517897,2.865520760711011
2017-10-05,2.199004607691671,1.8559834176848147,2.299139639701863,1.4914459276517897,2.8523041949423282
2017-10-06,2.2192407777997305,1.873062961777918,2.3202972947101568,1.4914459276517897,2.895878432961969
2017-10-09,2.2212532326030376,1.8747614951646667,2.3224013897153277,1.4921380533847435,2.899780616901889
2017-10-10,2.227524265014293,1.8800543136182268,2.3289579831613536,1.4978210744966893,2.9130190710496136
2017-10-11,2.2203748059623365,1.874020093680972,2.321482962576457,1.4908165780603249,2.896809600475261
2017-10-12,2.245192041579813,1.8949661060802654,2.3474302889060072,1.5152698292916917,2.9506685311613987
2017-10-13,2.2609917771160832,1.9083012519260514,2.3639494895212243,1.5296715703238453,2.985017488736469
2017-10-16,2.275090253244875,1.9202005166288798,2.378689961284547,1.5422797619372368,3.015748435430373
2017-10-17,2.275890935327512,1.920876300873721,2.3795271036482104,1.5428517350215123,3.0170022946006405
2017-10-18,2.270642743331016,1.9164467706743518,2.3740399272167902,1.5379176584748424,3.004791803008405
2017-10-19,2.2563440423906727,1.904378514088219,2.3590901130994406,1.5248187956889796,2.9724933859922156
2017-10-23,2.264860980442999,1.9115669009334653,2.367994882928706,1.5322150672167247,2.990812752249531
2017-10-24,2.269942390817725,1.9158556656595398,2.373307683082585,1.536574617534467,3.0015560268213344
2017-10-25,2.2894334727170707,1.9323063473322335,2.3936863211530626,1.5562839206507226,3.0443066104097736
2017-10-26,2.3002076089161085,1.9413998335647533,2.4049510740926925,1.5677090779122576,3.067829483028153
2017-10-27,2.2955933173804794,1.9375053221369303,2.4001266637473946,1.562431847262951,3.056958467466057
2017-10-30,2.3046218928037554,1.9451255363976483,2.4095663691364075,1.5740069450670835,3.0766111517471564
2017-10-31,2.298317417202718,1.9398044915340786,2.4029748096138954,1.5649893100470973,3.0619401678264295
2017-11-01,2.3217113627823314,1.959549231912572,2.4274340342207856,1.5956319472782636,3.1137365382565028
2017-11-02,2.317997648571545,1.9564148173828657,2.4235512103637196,1.5904186718104592,3.1048280375906727
2017-11-03,2.324379868730647,1.9618014794852892,2.4302240546614398,1.5981930681011762,3.1186383808305265
2017-11-06,2.324224162450948,1.9616700617192053,2.430061258058579,1.5975665648858113,3.1177412946073204
2017-11-07,2.301619823611901,1.942591757878342,2.406427596140672,1.5660612452948857,3.0662811653990967
2017-11-08,2.291168175314332,1.9337704548852008,2.395500016081443,1.5532138433727234,3.0423639369116726
2017-11-09,2.2924579097566373,1.9348590045543388,2.3968484805506036,1.5543699743180985,3.044706663324676
2017-11-10,2.295304272668793,1.9372613653075617,2.3998244569434792,1.5573668060826307,3.0505210358538513
2017-11-13,2.2737783681184287,1.9190932715453206,2.3773183374660247,1.5294733238434504,3.0019493893520903
2017-11-14,2.2652501375604617,1.9118953537044867,2.368401760909634,1.5189483883879058,2.9825176305351517
2017-11-15,2.250006340763423,1.8990294261030167,2.3524638145528862,1.5001255567233611,2.9482941416212634
2017-11-16,2.271510094629646,1.9171788244508357,2.3749467746809794,1.4987697949024912,2.9950911341838586
2017-11-17,2.286820560642678,1.9301010215839483,2.3909544261382543,1.513627573377713,3.0284639310612502
2017-11-20,2.2901896362678547,1.9329445574598543,2.3944769177655583,1.5169919224253912,3.0354251992362156
2017-11-21,2.2964495933370395,1.9382280282062032,2.4010219315369037,1.5234959153233691,3.048825134541973
2017-11-22,2.2998740456725693,1.941118302618164,2.40460232153761,1.526945392992651,3.055925029563776
2017-11-23,2.301308411052503,1.9423289223461748,2.4061020029349507,1.528229757985223,3.0585899527497893
2017-11-24,2.3104147310338434,1.9500147538457464,2.4156229930991717,1.5384911817431979,3.0783764633812423
2017-11-27,2.312605042800991,1.951863400413001,2.417913044056564,1.540718847753354,3.0827375009624935
2017-11-28,2.3060894842099016,1.9463641992472926,2.411100789557789,1.532782694560287,3.0676137173202886
2017-11-29,2.3040991800907356,1.944684361274966,2.409019853901979,1.5301624483023122,3.062630791623379
2017-11-30,2.274134082046109,1.9193934979063323,2.3776902493704672,1.490829108168523,2.9952148952452884
2017-12-01,2.2508402488722714,1.8997332534694908,2.3533356959405904,1.464641279771196,2.94317493005427
2017-12-04,2.252163426504359,1.9008500295486386,2.3547191264862373,1.4634075170627798,2.9455645485488056
2017-12-05,2.2500508592952757,1.8990670002202377,2.3525103603040525,1.4634075170627798,2.940409163347496
2017-12-06,2.233561629424215,1.8851499137784737,2.335270268176866,1.4634075170627798,2.9037115464749537
2017-12-07,2.2608249954943136,1.9081604864527575,2.334102633042778,1.4634075170627798,2.901273697832171
2017-12-08,2.282829094225846,1.9267321812204612,2.3556528751431998,1.4634075170627798,2.9457438949382464
2017-12-11,2.2954154604166392,1.9373552089564254,2.368640754866628,1.4733768801606901,2.9724991455251284
2017-12-12,2.2771585190856753,1.921946155128438,2.3498014048485354,1.4564422702764483,2.9322801662458224
2017-12-13,2.2666623522562537,1.9130872780180763,2.3389704032495766,1.4469680560950093,2.9090717238024544
2017-12-14,2.27981573252835,1.9241888717055673,2.3525433851842243,1.4459659845702364,2.9369079062525216
2017-12-15,2.2978615908692617,1.9394197692314161,2.37116491852315,1.461378297145004,2.9754281928426116
2017-12-18,2.310203430880221,1.9498364142552318,2.3839004715174195,1.4724914291275264,3.0017411910741436
2017-12-19,2.3267593299672757,1.9638097702286386,2.400984514901853,1.4872788637052345,3.037336312776156
2017-12-20,2.3225341955491094,1.960243711571837,2.39662459585877,1.483363386559942,3.0275431021901915
2017-12-21,2.321666844250479,1.9595116577953533,2.3957295754713277,1.482448450740599,3.02511428120342
2017-12-22,2.333386076306212,1.9694028150432106,2.4078226588985476,1.4926417926265467,3.050224738695216
2017-12-26,2.3419475328903907,1.976628776005677,2.416657231696374,1.5000227806530182,3.068482563157272
2017-12-27,2.3328857314409026,1.968980518623326,2.407306352696077,1.491935857387539,3.0480087646793272
2017-12-28,2.330028293186676,1.9665688101628922,2.404357760242906,1.489303828744032,3.0412060632343905
2017-12-29,2.34176967592655,1.9764786628251712,2.4164737009759643,1.4993766565987057,3.066406137896734
2018-01-02,2.322089444557723,1.9598683369763839,2.396165657012129,1.4799157829230878,3.0225977892835956
2018-01-03,2.3223118200534163,1.9600560242741103,2.3963951264354493,1.479890788849534,3.022554356250234
2018-01-04,2.336010063722674,1.971617488498706,2.410530353275478,1.4932995999930458,3.0519614404330846
2018-01-05,2.3480294158321646,1.9817619502831432,2.4229331307876865,1.5049829788117042,3.077794305892782
2018-01-08,2.3624282291782834,1.993914702810928,2.437791275947667,1.519867533693448,3.1089468999779135
2018-01-09,2.3654081476859967,1.9964297859158124,2.4408662558566507,1.522865877959436,3.1149870975985836
2018-01-10,2.3643407887393844,1.995528923544401,2.4397648474429605,1.5211537559017763,3.112081267605059
2018-01-11,2.3685659231575507,1.9990949822012027,2.444124766486044,1.5259395401465252,3.120874351825145
2018-01-12,2.3752482633704104,2.004734948840206,2.4510202778385684,1.5340765145793662,3.13511202820818
2018-01-15,2.388657462327982,2.016052456235433,2.4648572392465278,1.5510017357145665,3.1642815699069327
2018-01-16,2.3795179163204296,2.0083385816142285,2.4554261355845624,1.538732705876154,3.143397664420983
2018-01-17,2.399109110625551,2.024873759228574,2.4756423021425755,1.5636733893934103,3.186303508776109
2018-01-18,2.40543573691073,2.030213499506566,2.482170752054281,1.5715171032464235,3.1998542411352937
2018-01-19,2.4227143563587865,2.0447968391975833,2.500000571064505,1.593688655718997,3.2378885133600503
2018-01-22,2.438614204300833,2.0582164809850214,2.5164076348318973,1.6141957815739483,3.2730022371622556
2018-01-23,2.4647433250447555,2.0802697384678743,2.543370292072017,1.6483708025136767,3.331314793323277
2018-01-24,2.4652547452521354,2.08070138259497,2.543898026927407,1.6486296826187379,3.3318919026393123
2018-01-25,2.4616189927629835,2.0776327685924936,2.540146291492616,1.6433416496908635,3.3230572489698247
2018-01-29,2.4751283041263306,2.0890347719293727,2.554086558959316,1.6609550181741735,3.353097138217627
2018-01-30,2.457171482849124,2.073879022637965,2.535556903026212,1.6364264547424257,3.3116626798428106
2018-01-31,2.4522902972859497,2.069759249795195,2.5305200043660876,1.62985115411294,3.3000362109804424
2018-02-01,2.44988868536518,2.067732263637425,2.5280417794124768,1.6261389776383954,3.2940314753050672
2018-02-02,2.392893672088219,2.019627862599445,2.4692285869425303,1.55005747681032,3.164777281328789
2018-02-05,2.3719793001510103,2.0019759089059517,2.4476470324975153,1.5318239745405153,3.1177769539991624
2018-02-06,2.3345535476585995,1.9703881733562723,2.4090273733709773,1.5014408228640173,3.034629305430535
2018-02-07,2.32976139915913,1.9663435487479435,2.4040823521166743,1.5005012698676128,3.023638118979149
2018-02-08,2.3520321747546378,1.9851403216422172,2.427063580407449,1.5005012698676128,3.0716414455484533
2018-02-09,2.3249247321278084,1.962261350022394,2.3990913921594608,1.4805483234351133,3.0116606076664247
2018-02-12,2.343782130729857,1.9781771962119183,2.4185503544387648,1.4797313640563337,3.0521498886999505
2018-02-14,2.335142929587614,1.970885618010598,2.4096355569792696,1.4797313640563337,3.0327246518439694
2018-02-15,2.3450607898300917,1.9792563981738454,2.4198698036228556,1.4797313640563337,3.053821624407415
2018-02-16,2.324335350198794,1.9617639053680687,2.398483208551169,1.4797313640563337,3.007968072916064
2018-02-19,2.3079019313652265,1.9478939240391129,2.3815255526225485,1.4797313640563337,2.9717315107437794
2018-02-20,2.3038991724427533,1.9445155526800377,2.3803347898462373,1.4797313640563337,2.9692365550588815
2018-02-21,2.3121381411254633,1.9514693304031259,2.3803347898462373,1.4797313640563337,2.9692365550588815
2018-02-22,2.3088581025639923,1.9487009427616613,2.3803347898462373,1.4797313640563337,2.9692365550588815
2018-02-23,2.3329524006568962,1.9690367881549669,2.3803347898462373,1.4797313640563337,2.9692365550588815
2018-02-26,2.3533108338548727,1.9862195236041444,2.3999165365264834,1.4797313640563337,3.009731309816443
2018-02-27,2.347017650759476,1.9809080097361624,2.3934987212677608,1.4797313640563337,2.995689526369918
2018-02-28,2.33335263311643,1.9693745886331993,2.3795630773478487,1.4797313640563337,2.965877833614357
2018-03-01,2.325680678515023,1.962899376861638,2.3717391849616325,1.4797313640563337,2.94898401844648
2018-03-05,2.3035543166935737,1.9442244907378603,2.349174625760806,1.4797313640563337,2.9013571694534113
2018-03-06,2.2791820492310535,1.9236540362223966,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-07,2.258045301798152,1.9058143952311768,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-08,2.277714457824908,1.922415373372753,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-09,2.274200751262103,1.9194497674379745,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-12,2.3174640776800244,1.9559644778413487,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-13,2.3186758504006946,1.9569872269832562,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-14,2.315129134975248,1.9539937612152214,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-15,2.3038435785688303,1.944468630855606,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-16,2.267151621779492,1.9135002267307486,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-19,2.2447138473986445,1.8945625050748034,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-20,2.2514072629535744,1.893615223822266,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-21,2.2582787526359147,1.893615223822266,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-22,2.2492725450603497,1.893615223822266,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-23,2.2233212812802674,1.893615223822266,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-26,2.252808402307296,1.893615223822266,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-27,2.264705491326869,1.893615223822266,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-03-28,2.2490390942225864,1.879569084675757,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-02,2.270854043484638,1.8786293001334191,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-03,2.2782369533743583,1.8837977099665122,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-04,2.2523080574419874,1.8623579757426356,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-05,2.296060436219577,1.8614267967547644,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-06,2.297494584435941,1.8616587539369809,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-09,2.3081130143552797,1.8702628625805084,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-10,2.3132055000720766,1.8743893013012776,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-11,2.3165189818233296,1.8770742139665866,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-12,2.325747564894588,1.8845521303792863,2.3480000384479256,1.4797313640563337,2.898921297458355
2018-04-13,2.3306285332941923,1.8885071767199262,2.351753707348116,1.4822575013280792,2.906195244393999
2018-04-16,2.341246963213531,1.897111285363454,2.3624683843428773,1.4895261577381815,2.9279190203108034
2018-04-17,2.345772434849025,1.9007782728475524,2.3670348755465307,1.4926166397700047,2.936909093665045
2018-04-18,2.340768986195933,1.8967239808165708,2.361986074868371,1.4885523498424713,2.9258760459425917
2018-04-19,2.3494637812121,1.9037693690256179,2.3707596808385167,1.4955240700269028,2.943612554386427
2018-04-20,2.3491858118424838,1.9035441305794523,2.370479191911952,1.4951833365122553,2.942512138314902
2018-04-23,2.3537779526939713,1.9072651400971232,2.375112956631586,1.4988327988316865,2.951654964772632
2018-04-24,2.3603712558431256,1.9126076904596507,2.38176602249051,1.5042003558166754,2.9650210178527274
2018-04-25,2.350631252564488,1.9047153704995137,2.3719377343300874,1.4947730684898135,2.9439574031525457
2018-04-26,2.3611384947359806,1.9132293837645753,2.382540215754223,1.5047998775532863,2.9655379787762817
2018-04-27,2.377705469165106,1.926653595156048,2.399257355777463,1.5208912112906512,2.9999573423241945
2018-04-30,2.388168192804746,1.935131535076216,2.4098149151469537,1.5314471061516748,3.0215977188364596
2018-05-02,2.3834316381792,1.9312935071470605,2.4050354276646906,1.526012832060244,3.01100565142693
2018-05-03,2.3748925494427326,1.9243742876613736,2.396418939319816,1.5166639508273674,2.992364655886704
2018-05-04,2.361238607141757,1.9133105047987027,2.3826412355941815,1.4993844780766683,2.962952851660716
2018-05-07,2.3828646240978975,1.93083405591039,2.4044632740808938,1.526401220941294,3.0080002217806747
2018-05-08,2.383376044305277,1.9312484594578274,2.4049793298793776,1.5266627113582318,3.0085573321307386
2018-05-09,2.3886909055177665,1.935555088935529,2.410342365808079,1.533077758699842,3.019295571078124
2018-05-10,2.3830980749356607,1.9310232210116618,2.404698840952813,1.525503290018908,3.006896406876018
2018-05-11,2.4031007942059563,1.947231414791249,2.424882867934784,1.550718668347156,3.0487485040057876
2018-05-14,2.403122944890098,1.947249363479928,2.4249052193961194,1.5503472690200795,3.048261637313695
2018-05-15,2.402066661285556,1.9463934573844983,2.4238393614751743,1.5485844792985333,3.0454778891618246
2018-05-16,2.388557349922209,1.9354468689008477,2.410207599644143,1.5307664505439216,3.0161845419241073
2018-05-17,2.375570751271882,1.9249238342765103,2.3971032884742374,1.5137260397927332,2.9881201886418114
2018-05-18,2.3563797894262937,1.9093734071467412,2.377738376810624,1.4888784331555598,2.9470636297348816
2018-05-21,2.338656418986851,1.8950121686257122,2.3598543590264813,1.4669168303691231,2.9093276086477085
2018-05-22,2.3431039289007103,1.8986159837643628,2.358674431846968,1.471595501739404,2.9068850449671793
2018-05-23,2.3194541646356224,1.879452591184068,2.358674431846968,1.4443016227208012,2.9068850449671793
2018-05-24,2.3380225185259844,1.8944985193879333,2.358674431846968,1.4429897129248266,2.9068850449671793
2018-05-25,2.358325575013607,1.910950076269901,2.358674431846968,1.4617713563111645,2.9068850449671793
2018-05-28,2.376893928903969,1.9259960044737663,2.376066195257145,1.4792909805324699,2.9423662474275285
2018-05-29,2.3645853149192217,1.9160223404970298,2.3637618676453895,1.467354185139036,2.9162661871986457
2018-05-30,2.360371255843126,1.9126076904596514,2.3595492760805046,1.4631579446509568,2.907028520103555
2018-05-31,2.3874567649493845,1.9345550654280608,2.3866253528822936,1.488614037273338,2.962532344470278
2018-06-01,2.3785728204637366,1.9273564094950995,2.3777445021568164,1.4805362130157376,2.943502956136165
2018-06-04,2.3635179559726094,1.9151574600572607,2.3626948803977,1.4669416957834829,2.9117043572233996
2018-06-05,2.355657069065291,1.9087877871867107,2.3548367309792146,1.4595562556688106,2.8949334623410903
2018-06-06,2.3760044269211966,1.9252752414460361,2.3751770030360797,1.4778348490755486,2.9364136390374225
2018-06-07,2.3946170821798414,1.9403570670272592,2.393783176591512,1.4938360693129715,2.974523648957247
2018-06-08,2.3944615930637125,1.9402310742714353,2.3936277416231815,1.4935350446516515,2.973678284402965
2018-06-11,2.398753396697873,1.9437087206867256,2.397918050672232,1.4971129863238086,2.9821070962429865
2018-06-12,2.4111840566089673,1.9537812784187316,2.4103443817088506,1.5078754864964663,3.0075333851446193
2018-06-13,2.414264087522457,1.9562770259827686,2.4134233400270557,1.5103808908469536,3.013457423519127
2018-06-14,2.4034454327915666,1.9475106752709872,2.402608452803173,1.5006159344832992,2.990255099593396
2018-06-15,2.4055914431904317,1.9492495864624004,2.4047537158716707,1.5023536639554125,2.9942145022726447
2018-06-18,2.4016219102941703,1.9460330758706335,2.400785565332401,1.4983940093353079,2.9853937157861568
2018-06-19,2.3817416712773616,1.929924127781388,2.380912249444362,1.4786521612499979,2.943375180102128
2018-06-20,2.39543991494662,1.9410238080214166,2.394605722813587,1.4909782397772862,2.9712844963433307
2018-06-21,2.388557349922209,1.9354468689008482,2.387725554585507,1.4838368454152973,2.9564291825891162
2018-06-22,2.4065141711994156,1.949997272523149,2.4056761225482597,1.5017123787492694,2.9932315496116924
2018-06-25,2.3933051970533956,1.939294047141879,2.392471748318209,1.4878677069673478,2.9651202358629614
2018-06-26,2.3947951563072523,1.940501360406834,2.3939611887060823,1.4891415401094776,2.9677004047753766
2018-06-27,2.3730579516032657,1.9228877139166805,2.372231553803803,1.4657089086117658,2.9219492931661035
2018-06-28,2.3547562745768795,1.9080578738471055,2.3539362501850323,1.4644550807772847,2.8835985532643997
2018-06-29,2.382597730070352,1.9306177918085639,2.38176801012196,1.4644550807772847,2.9403419191144957
2018-07-02,2.3699223268158534,1.9203469186634103,2.3690970209717817,1.451177266200241,2.9135609631090857
2018-07-03,2.379395653230515,1.928023150489257,2.378567048378892,1.4500640795610789,2.9326063985102073
2018-07-04,2.394961937929022,1.9406365034745332,2.3941279122475314,1.4634146530164194,2.9643074828826292
2018-07-05,2.390480984825381,1.9370055893353286,2.389648519598738,1.4588425266214058,2.9544754635622748
2018-07-06,2.3955734705421774,1.9411320280560975,2.3947392318995138,1.4636720912102745,2.964526298117253
2018-07-09,2.4134191040715374,1.9555923362999321,2.412578650834633,1.4813324215887105,3.0010888183116022
2018-07-10,2.43440014522474,1.9725932638295007,2.4335523855138295,1.5014174723625708,3.0443714134968842
2018-07-11,2.434633596062503,1.9727824289307725,2.43378575505427,1.5013944724123096,3.044328339287284
2018-07-12,2.451289607555334,1.9862787870120326,2.450435966228893,1.5169060277606983,3.0787663905237035
2018-07-13,2.4503334363565683,1.98550400195073,2.4494801280088367,1.5157956096567955,3.076210565778861
